Age,Cust_segment,Gender,Customer_status,Customer_year,Sale
31,High,F,Active,10,21868.34064
55,High,M,Active,22,32495.96094
34,Low,F,Active,4,47387.39844
32,High,F,Active,11,79640.4325
56,Low,M,Inactive,20,67089.04
41,High,F,Active,17,60752.01953
37,High,F,Active,15,69455.9
47,Low,M,Active,5,26199.15
35,High,M,Active,17,64895.00088
48,High,M,Active,12,56810.05078
32,High,F,Active,13,103622.0977
30,Low,F,Active,4,71462.5
32,High,M,Active,5,72445.68945
42,Low,M,Inactive,4,16410
51,High,M,Active,21,27333.92969
30,High,F,Active,21,56493.64063
15,Low,M,Active,4,55478
45,Low,F,,7,68640.05148
57,High,F,Active,21,25829.41016
36,High,F,Active,6,57465.67
21,High,F,Active,5,14072.09984
28,High,F,Active,16,54433.83008
35,High,F,Active,9,11928.91016
25,High,F,Active,22,21921.22
34,High,M,Active,4,10336.57031
51,High,F,Active,18,44453.46
38,High,F,Inactive,10,36014.08
39,High,M,Active,9,17150.07031
62,Low,M,Inactive,23,35962.83146
24,High,M,Active,6,26016.09961
22,High,M,Active,8,79057.97168
39,Low,M,Active,20,11520.6402
21,Low,F,Active,8,88236.24344
43,High,M,Active,11,24664.24
35,High,M,Active,15,60330.17969
29,High,M,Active,18,42948.53027
31,High,F,Active,10,80311.90723
42,Low,M,Active,11,104552.0781
46,High,M,Active,20,27550.01953
34,High,M,Active,17,19504.05029
34,High,M,Active,20,28630.93906
56,Low,M,Active,7,66748.4502
28,High,F,Active,11,39945.28891
38,High,F,Active,5,79180.01856
11,High,F,Active,3,62782.91034
25,High,F,Active,11,22010.64014
41,High,M,Active,11,25666.3009
30,High,F,Active,7,69341.55
36,High,M,Active,19,100301.5234
39,Low,F,Active,16,32027.12003
47,High,F,Active,9,50115.58984
33,High,F,Active,19,76584.44824
59,Low,F,Active,20,24466.78
21,High,M,Active,7,21427.70992
51,High,F,Active,5,25975.19043
14,High,F,Active,9,58060.44164
33,High,M,Active,4,42797.38949
27,High,M,Active,2,31707.25977
40,High,M,Active,3,37560.60156
40,High,M,Active,21,19239.30957
54,High,F,Active,20,149130.5703
49,High,M,Active,9,70352.16895
34,Low,F,Inactive,10,25306.48905
49,High,F,Active,8,85255.68164
55,Low,M,Inactive,21,132903.6819
44,High,M,Active,8,50661.17188
26,High,M,Active,5,74391.01953
69,High,M,Active,20,48317.51172
43,Low,F,Active,10,28528.38094
12,High,M,Active,2,48532.93
36,High,F,Inactive,10,6024.52002
26,High,F,Active,15,59317.46094
50,High,F,Active,16,12570.2002
22,Low,F,Active,11,67791.82092
38,High,M,Active,4,43519.44922
30,High,M,Active,15,41805.21973
46,High,F,Active,22,66031.13073
33,High,F,Active,16,103800.9648
45,High,M,Active,24,27922.25
42,Low,F,Active,9,11668.75
57,High,M,Active,20,102872.0781
27,High,M,Active,6,67484.20117
58,Low,F,Inactive,2,17238.24023
48,Low,F,Active,4,15884.43086
69,High,F,Inactive,24,53023.55078
31,High,M,Active,15,149607.39
34,High,F,Active,4,86812.69153
55,High,F,Active,20,73777.85063
35,High,F,Active,4,40805.07031
49,High,M,Active,22,38802.3794
35,High,F,Active,18,68434.76971
32,High,M,Active,11,32431.89917
56,Low,M,Active,18,50116.23828
22,High,M,Active,4,38472.41895
46,High,M,Active,6,21510.74023
25,High,M,Active,4,54791.96338
25,High,F,Active,19,34128.12109
35,High,M,Active,6,38216.50977
34,High,M,Inactive,10,77694.62622
46,High,F,Active,13,29597.01
22,High,F,Active,10,21978.16016
49,High,M,Inactive,9,66775.20313
38,High,F,Active,10,29196.409
35,High,F,Active,20,78210.96289
29,High,M,Active,12,67942.90625
44,High,F,Active,11,21166.09
42,High,F,Active,18,86003.44922
12,High,F,Active,8,28706.14969
22,High,F,Active,9,25555.6499
31,Low,F,Active,14,31830.04055
57,High,F,Active,5,68870.76172
34,High,M,Active,20,56280.01953
23,High,F,Active,12,27185.30078
37,High,F,Active,8,65954.58844
11,High,M,Active,6,68688.27918
42,Low,M,Active,5,69423.90967
33,Low,M,Active,6,27178.26953
37,High,F,Active,7,16786.02016
55,High,M,Active,6,21512.74659
40,High,M,Active,20,10251.73008
45,High,M,Active,20,48156.57
37,High,F,Active,10,36482.13
32,High,F,Active,10,55331.95
32,High,M,Active,14,17851.42
35,High,F,Active,14,25521.66992
36,Low,M,Active,19,37275.83984
28,High,M,Active,5,55332.31055
24,High,M,Active,19,15418.16943
25,High,M,Active,6,75273.0332
47,High,F,Active,4,14109.43994
52,High,M,Active,21,56622.05859
65,High,M,Active,18,16839.28027
45,High,F,Active,19,84048.51221
28,High,F,Active,2,61716.28003
43,High,M,Active,1,61154.05859
36,Low,M,Active,10,19646.01953
27,High,M,Active,9,133137.4634
21,High,F,Active,11,36144.1294
23,High,M,Active,19,60091.64014
50,High,M,Active,20,94609.49219
25,High,F,Active,3,54313.5
58,High,M,Active,20,78011.53125
35,High,M,Active,13,115666.5781
18,High,M,Active,10,29269.15039
34,High,F,Active,21,52407.81934
39,High,F,Active,21,89832.31756
33,High,M,Active,14,49272.37934
42,Low,F,Active,22,47281.8291
33,High,M,Active,18,26478.83984
37,High,F,Active,19,86788.72219
24,High,M,Active,15,76841.70361
38,High,F,Active,16,20258.47
37,Low,Male,Active,8,44775.40173
31,High,F,Active,3,72276.6781
31,High,F,Active,5,14192.24016
31,High,F,Active,15,32211.19156
34,High,F,Active,8,66077.70117
48,High,F,Active,13,56661.9
32,High,F,Inactive,22,27943.14972
33,High,M,Active,21,40650.95898
35,High,M,Inactive,15,16044.25
40,Low,M,Active,10,30562.68945
47,High,M,Active,22,19626.35938
34,Low,M,Active,21,20166.39063
25,High,F,Active,16,39598.05078
20,High,F,Active,13,12290.67012
33,High,F,Active,6,56124.4603
39,High,M,Active,5,27177.91016
37,High,M,Active,10,94240.97656
41,High,F,Active,10,139319.2488
46,High,F,Active,21,28545.36035
44,Low,F,Active,11,96099.78281
36,High,M,Active,20,36622.56055
24,High,F,Active,2,27584.59961
48,Low,F,Active,8,86488.15625
46,High,M,Active,21,74181.36914
32,High,F,Active,20,24147
60,High,F,Inactive,8,36171.4209
37,High,M,Active,15,37543.41943
25,High,F,Active,9,10806.56055
20,High,F,Active,1,17975.19971
44,High,F,Active,14,118506.3297
45,High,M,Active,19,52473.87109
28,High,M,Active,19,33100.22922
13,High,F,Active,9,40618.67969
31,High,M,Active,8,123052.4082
23,High,F,Active,15,12997.36914
13,High,F,Active,3,54464.12128
54,Low,M,Inactive,8,96570.64
47,High,F,Active,11,35435.23
34,Low,M,Active,10,78157.02344
11,High,F,Active,8,31081.43996
25,High,M,Active,7,92050.65717
55,Low,F,Inactive,21,30881.07
44,High,F,Active,12,10835.75989
38,High,F,Active,18,67790.37
42,High,M,Active,9,83124.87109
56,High,M,Inactive,9,15654.32031
33,Low,M,Active,7,30879.9707
55,High,F,Active,19,23970.29944
44,Low,F,Active,21,89351.49969
44,High,F,Active,2,21907.08984
56,High,F,Active,7,15930.2401
26,High,M,Active,4,50409.90039
43,Low,F,Inactive,18,21218.86
34,High,F,Active,4,62492.07031
31,High,M,Active,8,140924.7476
61,High,F,Inactive,21,78132.11719
26,High,F,Active,14,21965.60938
59,Low,M,Active,11,99575.02344
27,High,M,Active,8,32786.65969
19,High,F,Active,1,28100.55957
49,High,F,Active,16,86104.15845
11,Low,F,Active,12,94602.12891
47,High,M,Active,8,101073.7188
42,Low,F,Active,16,33926.5
53,High,M,Active,4,33024.05
23,Low,M,Active,4,15640.03906
14,High,F,Active,4,45570.03906
40,High,F,Active,15,89798.65997
36,High,F,Active,4,16432.71094
17,High,F,Active,8,20117.25024
53,Low,F,Active,16,34038.90918
25,High,F,Active,3,91916.10016
35,High,M,Active,5,44362.23047
31,High,F,Active,21,62519.98047
45,High,F,Active,13,23478.58984
35,High,M,Active,11,26323.24023
31,High,F,Active,5,12293.70008
48,Low,F,Active,9,93655.97754
21,High,F,Active,10,40952.76813
54,High,F,Active,12,73715.00781
49,High,M,Active,8,14046.82031
41,Low,M,Active,17,54676.30078
29,High,F,Active,6,33385.05078
36,High,F,Active,18,31246.73938
18,High,M,Active,10,19750.94971
22,High,F,Active,5,23358.02
47,Low,F,Active,11,28790.69
34,High,F,Active,9,72234.20313
26,High,F,Active,3,36021.69922
39,High,F,Active,14,20675.94922
41,Low,M,Active,21,81566.57031
32,High,F,Active,5,91564.62
38,Low,F,Active,11,58696.50969
28,High,F,Active,4,50910.76074
32,High,F,Active,21,60047.62891
28,High,F,Active,18,42428.01167
59,High,M,Active,20,74079.35938
23,High,F,Active,2,61103.74828
28,High,F,Active,17,21265.31992
59,Low,M,Active,21,136474.64
15,High,M,Active,10,18777.80029
59,High,M,Active,21,84529.38281
24,High,M,Active,5,64901.59
31,Low,F,Active,4,55976.15806
24,High,M,Active,6,14727.68945
37,Low,M,Active,8,20539.55078
43,High,F,Active,18,17495.69971
26,High,F,Active,6,92285.65332
84,High,M,Active,19,70874.74
29,High,F,Active,15,80634.75719
35,High,F,Active,20,17514.5993
26,Low,M,Active,14,55699.72217
34,High,F,Active,4,37136.63867
54,High,F,Active,11,62408.19751
59,Low,M,Active,20,24899.07
35,High,M,Active,16,74007.35
33,Low,M,Active,18,151714.9492
58,Low,M,Inactive,24,18429.73975
28,High,F,Active,12,74390.89795
47,Low,M,Active,20,29743.99072
31,Low,F,Active,13,26759.04981
43,High,F,Active,20,75965.59961
36,High,F,Active,4,54235.96094
30,Low,F,Inactive,5,91240.17188
33,High,M,Active,,67691.8
48,High,M,Active,9,68169.70313
41,High,F,Active,8,39573.01807
30,High,M,Active,9,28092.90979
33,High,F,Active,21,83591.14063
38,High,F,Active,19,59520.70166
45,High,M,Active,6,16649.73035
33,High,F,Active,13,39729.04883
51,High,M,Active,9,73140.49219
29,High,F,Active,12,29975.01953
27,High,M,Active,17,54950.25
38,High,F,Active,3,76548.63672
36,High,M,Active,6,37836.84843
59,Low,M,Inactive,20,24001.79053
26,High,F,Active,12,27087.97076
53,High,M,Inactive,18,29107.88086
24,Low,F,Active,2,10808.13004
38,High,F,Active,6,24824.61
29,High,F,Active,8,60461.32813
22,High,M,Active,13,40299.98047
41,High,F,Active,22,44594.21875
29,High,F,Active,18,80919.04883
35,High,M,Active,3,12974.95047
75,Low,F,Active,22,32284.56
17,High,F,Active,10,57876.5
36,High,F,Active,12,64280.76877
26,High,F,Inactive,7,14520.59
34,High,M,Active,10,87221.13656
36,High,F,Active,12,31038.28937
28,High,F,Active,5,40334.46875
45,Low,F,Inactive,17,22331.4502
34,High,F,Active,11,76616.54883
25,High,M,Active,14,25914.2793
23,High,M,Active,9,56367.96985
53,Low,M,Inactive,20,45948.98047
65,Low,M,Inactive,18,84559.32031
39,High,M,Active,8,45716.28125
30,High,F,Inactive,14,30367.82031
21,High,F,Active,6,86647.22765
49,High,M,Active,11,13658.03027
37,High,M,Inactive,10,18703.11914
22,High,F,Active,10,78493.72217
12,High,F,Active,13,21595.44067
39,High,M,Active,19,66227.37
53,Low,F,Active,21,72298.8916
25,High,F,Active,9,14655.50977
28,High,F,Active,3,54403.50977
35,High,F,Inactive,5,56005.37012
25,High,M,Active,1,38439.08154
24,High,M,Active,3,68306.96094
32,Low,M,Active,11,41232.47016
49,Low,M,Active,7,51119.87109
55,Low,F,Active,22,22983.90039
33,Low,M,Active,13,33118.26
13,Low,M,Active,5,61397.15076
46,High,M,Active,21,47979.33984
57,High,M,Active,10,36695.29
22,High,F,Active,7,17954.00992
44,Low,F,Inactive,11,12278.88
22,Low,M,Active,7,103502.1504
37,Low,F,Active,20,90645.09219
32,High,M,Active,17,15946.94094
42,High,F,Active,6,44476.49031
26,High,M,Active,8,39580.21094
31,High,M,Active,21,69360.56836
36,Low,F,Active,20,123837.0934
24,High,F,Active,12,16920.47961
69,High,F,Inactive,21,21233.5
21,High,F,Active,9,26217.70996
34,High,F,Active,8,32044.45828
38,High,F,Active,17,21934.20044
29,High,F,Active,6,97668.86841
26,High,F,Active,14,45676.77148
27,High,M,Active,11,44348.86892
44,High,F,Active,20,49333.16016
27,Low,M,Active,16,35926.21961
49,Low,M,Active,12,54171.96936
37,High,M,Active,16,157539.5811
45,High,M,Active,6,30375.55078
21,High,M,Active,16,25577.67945
33,High,F,Active,19,22167.39063
55,High,F,Inactive,22,21601.47022
47,Low,F,Inactive,19,14672.79004
44,High,F,Inactive,5,13053.3
28,High,F,Active,5,33900.18091
27,Low,M,Active,8,83851.86963
29,High,M,Active,14,22029.66992
21,High,F,Active,8,146684.3672
55,High,F,Active,14,33919.33991
51,Low,M,Active,21,28842.01953
30,High,M,Active,6,25185.75
44,High,M,Active,21,63263.82185
34,High,F,Active,3,93433.09
11,High,F,Active,2,66975.23828
24,High,F,Active,18,21443.68945
48,High,F,Active,2,26562.75
25,High,F,Active,12,33215.80078
36,High,M,Active,7,42876.67871
63,High,F,Inactive,6,21555.5
45,High,M,Active,21,61434.21875
52,High,F,Active,21,39257.69922
28,High,M,Active,9,71933.88719
50,High,F,Active,9,18435.61035
43,High,F,Active,20,58426.86865
15,High,F,Active,1,34057.24072
36,High,M,Active,10,14453
36,High,F,Active,11,73759.62125
28,High,M,Active,13,48628.23828
36,High,M,Active,6,36439.85156
32,Low,F,Active,16,79646.38904
34,High,F,Active,8,110288.9435
44,High,F,Active,7,39825
24,High,F,Active,5,27210.46094
25,High,M,Active,3,52216.63
32,High,F,Active,13,58590.41016
36,High,F,Active,6,26996.89945
22,Low,M,Active,5,57417.41016
37,Low,F,Active,15,17412.08008
31,Low,F,Active,11,19179.18042
46,High,M,Active,8,21358.67041
34,High,F,Active,9,90043.46014
28,High,F,Active,1,44217.27002
23,High,F,Active,1,53980.37183
24,High,M,Active,5,40634.69995
41,High,M,Active,20,32009.32983
29,High,F,Active,8,27407.98096
35,High,M,Active,17,25518.69092
43,High,F,Active,11,26609.75903
18,High,M,Active,3,56161.56836
51,Low,M,Active,23,27808.89063
41,High,F,Active,6,49768.71094
44,High,F,Active,19,98915.00818
27,High,F,Active,4,36494.02051
35,Low,F,Active,2,84919.12793
34,Low,F,Active,20,62934.92139
21,High,F,Active,2,28179.87031
40,High,M,Inactive,14,28280.74023
28,High,F,Active,7,74797.1
22,High,F,Active,9,90244.46875
27,High,M,Active,15,14556
48,Low,M,Active,18,38582.57813
18,High,F,Active,3,80747.15332
46,High,F,Active,10,20383.41969
33,Low,F,Active,13,13413.73047
22,Low,M,Active,6,113277.2517
33,Low,F,Active,13,141874.8921
54,Low,F,Inactive,19,131786.18
22,High,F,Active,12,10108.78003
34,Low,M,Active,11,74963.25977
48,High,M,Active,16,56831.32031
58,High,M,Active,18,70506.84692
38,Low,F,Active,15,95839.18781
23,Low,F,Active,17,39821.44016
35,Low,M,Active,20,86344.87109
23,High,F,Active,14,47970.0791
59,High,F,Active,20,70707.21814
36,High,M,Active,9,19257.46094
39,Low,F,Active,10,35197.33984
21,Low,M,Active,7,54497.06
47,Low,F,Active,21,22273.98016
55,Low,M,Active,10,46321.23047
64,High,M,Inactive,6,19929.27
29,High,F,Active,17,63615.51953
28,High,F,Active,14,18374.64014
49,High,M,Active,20,51092.42969
47,High,M,Active,11,66102.17188
49,High,M,Active,17,39617.5901
51,Low,F,Active,21,51975.33
62,Low,M,Active,19,131216.43
37,High,M,Active,5,24207.52
22,High,F,Active,2,65543.10059
57,High,F,Active,20,99115.19141
28,High,F,Active,17,14089.93957
49,Low,M,Active,21,83755.28906
49,High,M,Active,11,17207.10034
43,Low,M,Active,5,72079.03906
19,High,F,Active,6,93598.09815
42,Low,M,Inactive,21,68293.56055
46,High,M,Active,12,72503.74023
26,High,F,Active,7,8909.890137
37,High,F,Active,6,39194.25
47,High,F,Active,23,66200.28125
33,High,M,Active,11,32862.33008
17,High,F,Active,9,40164
43,High,F,Active,18,58227.80078
28,High,M,Active,12,32701.71094
48,Low,F,Active,13,38754.23047
23,High,F,Active,8,5731.669922
35,Low,M,Active,6,62765.21094
62,High,M,Active,22,35800.0293
32,High,M,Active,7,59106.06
65,Low,M,Active,20,83272.85
20,High,M,Active,8,44673.53906
33,Low,F,Active,17,76526.00818
38,High,F,Active,18,49833.79981
30,Low,M,Active,11,42992.23828
61,High,M,Active,20,69400.11719
25,High,M,Active,18,14736.27979
49,High,F,Active,16,47643.05029
33,High,M,Active,20,37098.75
63,Low,M,Active,22,15910.65039
31,High,M,Active,10,66784.07938
62,High,M,Inactive,21,32408.48828
48,High,M,Active,5,80493.65793
30,High,F,Active,16,43248.40938
28,High,M,Active,4,57940.75092
34,High,F,Active,15,40338.19141
27,High,F,Active,16,25455.79906
39,High,F,Active,6,48464.74011
34,High,F,Inactive,20,20910.88019
36,High,M,Active,8,67549
54,High,F,Active,4,23374.05957
27,High,F,Active,13,11813.97003
20,High,F,Active,2,79774.25
28,High,F,Active,5,71659.85156
27,High,F,Active,20,30454.66992
20,High,F,Active,4,44379.13086
27,High,F,Active,7,117793.7734
16,High,F,Active,5,53211.88
36,Low,F,Active,16,85608.80969
25,High,F,Active,8,32787.36958
63,High,F,Active,22,10970.58984
52,High,F,Active,5,67400.28992
39,High,F,Active,17,47584.44922
36,High,M,Active,7,91922.44
37,High,F,Active,22,31778.93945
21,High,F,Active,3,60602.91089
22,High,Male,Active,3,18171.81984
43,Low,F,Active,10,14013.51946
66,High,M,Active,20,31491.20068
46,High,F,Active,20,68026.72094
16,High,F,Active,4,55838.73999
49,High,M,Active,21,71637.73
18,High,F,Active,3,54954
26,High,F,Active,15,36069.57031
30,High,F,Active,3,90031.61328
58,High,F,Active,9,41421.21875
29,High,M,Active,3,19759.32031
34,Low,F,Active,3,30611.20002
29,High,F,Active,14,55098.0585
15,High,F,Active,3,34451.08984
46,High,M,Active,21,86293.21875
29,High,F,Active,10,101941.2
29,High,M,Active,10,55758.85059
21,High,F,Active,15,16047.30031
26,High,F,Active,1,9183
35,High,M,Active,21,63100.94043
45,High,F,Active,9,28435.37012
29,High,F,Active,7,62370.50781
23,High,M,Active,1,16150.50094
39,High,F,Active,19,35199.07031
32,Low,M,Active,7,39632.44922
33,High,M,Inactive,22,85884.94238
37,High,F,Inactive,4,56207.27172
26,High,F,Active,4,25356.43921
51,High,M,Inactive,6,101981.6328
46,High,F,Active,20,68616.75
32,High,F,Active,20,47434.0387
27,High,F,Active,2,18249.02002
25,Low,M,Active,3,33013.76039
38,High,M,Active,14,51344.52799
48,High,F,Inactive,8,60166.91016
58,High,F,Inactive,13,13207.36035
31,High,F,Active,9,21580.85055
26,High,M,Active,6,56617.85889
42,High,M,Active,8,50336.94084
36,High,M,Active,15,126559.0305
40,Low,F,Inactive,13,77182.83
53,Low,M,Inactive,16,41847.78125
52,Low,F,Active,10,26922.09961
20,High,F,Active,3,31357.92871
38,High,M,Active,12,52111.01172
30,High,F,Active,11,158704.0722
32,High,F,Active,16,90951.01174
36,High,M,Inactive,20,143687.85
46,Low,M,Active,6,19778.9707
22,High,F,Active,3,66187.09375
45,High,F,Active,21,41210.44922
34,High,F,Active,8,45402.99023
22,High,F,Active,5,18026.45071
64,Low,M,Inactive,20,50817.79
63,High,M,Active,20,44307.14844
36,Low,F,Active,10,87358.74259
31,High,F,Active,9,86236.16098
36,High,F,Active,10,22667.53027
44,High,M,Active,1,59720.39
67,High,M,Inactive,11,10561
48,High,M,Inactive,21,14127.63086
57,Low,M,Inactive,24,32291.23
29,High,F,Active,4,29137.16016
37,Low,F,Active,15,49854.90891
26,High,F,Active,10,76669.25195
32,High,F,Active,13,28430.74914
32,High,F,Active,17,79180.02
25,High,M,Active,17,77812.46094
22,High,M,Active,4,94242.21094
43,High,F,Active,8,46674.23906
21,High,F,Active,4,91803.55273
34,Low,F,Active,21,45090.07983
59,High,F,Active,20,88656.29688
36,High,M,Active,14,14142.0401
27,High,F,Active,6,11214.70032
31,High,F,Active,7,28830.83057
68,Low,F,Active,22,62472.94141
11,High,F,Active,9,32714.28027
18,High,F,Active,3,68136.96
24,High,F,Active,4,33195.51953
22,High,F,Active,17,54025.5603
56,Low,M,Active,20,67923.32031
38,High,F,Active,14,35629.70922
37,Low,F,Active,19,101906.5293
28,High,F,Active,8,93534.05
42,High,F,Active,13,24146.35
19,High,M,Active,2,96120.42004
34,High,F,Active,11,83666.23291
32,High,F,Active,18,35383.76141
38,Low,M,Active,12,76021.40625
22,High,F,Active,7,51342.29053
36,High,F,Active,5,37233.43897
52,High,M,Inactive,22,38839.85156
37,High,M,Active,13,68588.32875
