customer_id,Age,Occupation,Location,Status,Income,Car Segment,Car_Type,Flag_Customer_NPL
1100001688,28,Farmer,North-east,Married,11282,SUV,New Car,1
1100001689,16,Self Employee,Central,Married,15980,SUV,Used Car,0
1100001690,33,Salary,Central,Married,56165,Eco Car,New Car,0
1100001691,28,Farmer,North-east,Single,14483,SUV,Used Car,0
1100001692,39,Self Employee,North,Single,61103,Eco Car,Used Car,0
1100001693,29,Salary,South,Single,18842,Eco Car,New Car,0
1100001694,38,Salary,North,Single,44977,Eco Car,Used Car,0
1100001695,31,Salary,North-east,Married,69236,Pickup,New Car,0
1100001696,28,Salary,North,Married,15727,SUV,Used Car,1
1100001697,37,Salary,North-east,Married,57050,Pickup,Used Car,0
1100001698,29,Farmer,Central,Single,13722,Eco Car,Used Car,0
1100001699,34,Self Employee,North,Single,31108,SUV,Used Car,1
1100001700,29,Salary,Central,Married,13417,Luxury,Used Car,1
1100001701,20,Self Employee,North-east,Single,15270,Pickup,Used Car,0
1100001702,38,Salary,Central,Married,51180,Luxury,Used Car,0
1100001703,24,Farmer,Central,Married,12057,Pickup,New Car,0
1100001704,29,Farmer,South,Married,13497,Eco Car,Used Car,0
1100001705,27,Self Employee,Central,Single,19813,Pickup,New Car,0
1100001706,35,Self Employee,North,Single,51079,Luxury,New Car,1
1100001707,32,Farmer,Central,Married,61696,Eco Car,Used Car,0
1100001708,25,Farmer,Central,Married,15704,Eco Car,Used Car,0
1100001709,24,Self Employee,Central,Married,19581,SUV,New Car,0
1100001710,27,Salary,North-east,Married,14609,Eco Car,Used Car,0
1100001711,19,Farmer,Central,Single,14775,Eco Car,New Car,0
1100001712,20,Salary,South,Single,14099,Eco Car,Used Car,0
1100001713,21,Salary,Central,Single,15356,Eco Car,Used Car,0
1100001714,20,Salary,North-east,Single,15687,Pickup,Used Car,0
1100001715,33,Self Employee,Central,Married,33332,Eco Car,New Car,0
1100001716,29,Self Employee,Central,Single,12302,Pickup,Used Car,0
1100001717,36,Self Employee,North,Married,27215,Eco Car,Used Car,0
1100001718,31,Farmer,Central,Married,66133,SUV,New Car,0
1100001719,27,Salary,North-east,Married,16701,Pickup,New Car,0
1100001720,22,Self Employee,South,Married,10549,Eco Car,Used Car,0
1100001721,34,Salary,South,Single,68042,Eco Car,New Car,0
1100001722,25,Farmer,North-east,Single,13521,Pickup,Used Car,0
1100001723,18,Farmer,Central,Single,14614,SUV,New Car,0
1100001724,35,Farmer,Central,Married,50638,SUV,Used Car,0
1100001725,33,Salary,North-east,Single,48749,Eco Car,New Car,0
1100001726,35,Salary,Central,Single,64857,Pickup,Used Car,0
1100001727,34,Self Employee,Central,Single,33110,Eco Car,Used Car,0
1100001728,21,Farmer,North-east,Single,15406,Pickup,Used Car,0
1100001729,25,Self Employee,Central,Single,18304,Luxury,Used Car,0
1100001730,16,Farmer,North,Single,14584,SUV,New Car,1
1100001731,26,Salary,North,Married,16723,Luxury,New Car,1
1100001732,32,Self Employee,Central,Married,70204,Eco Car,Used Car,0
1100001733,27,Self Employee,North-east,Married,17849,Luxury,Used Car,1
1100001734,31,Salary,Central,Married,66443,Pickup,Used Car,0
1100001735,22,Farmer,North,Married,11362,Pickup,New Car,0
1100001736,28,Farmer,Central,Single,18965,Pickup,Used Car,0
1100001737,20,Salary,Central,Married,14348,Pickup,Used Car,0
1100001738,36,Farmer,Central,Married,35166,SUV,Used Car,0
1100001739,33,Farmer,Central,Married,47441,SUV,Used Car,0
1100001740,26,Farmer,Central,Single,19517,Eco Car,New Car,0
1100001741,35,Farmer,North,Married,49285,Pickup,New Car,0
1100001742,15,Salary,North-east,Single,14973,Pickup,Used Car,0
1100001743,25,Self Employee,North,Single,14415,Eco Car,New Car,0
1100001744,31,Salary,North-east,Married,65007,Eco Car,Used Car,0
1100001745,41,Farmer,North,Single,80040,Pickup,Used Car,0
1100001746,26,Farmer,North-east,Single,13606,Eco Car,Used Car,0
1100001747,24,Salary,North-east,Married,18845,Pickup,Used Car,0
1100001748,31,Farmer,North-east,Single,34043,Eco Car,Used Car,0
1100001749,35,Farmer,Central,Single,37338,Eco Car,Used Car,0
1100001750,27,Salary,Central,Married,15453,Eco Car,Used Car,0
1100001751,19,Farmer,North,Married,14011,Eco Car,New Car,0
1100001752,27,Salary,Central,Single,10896,Pickup,New Car,0
1100001753,33,Farmer,South,Married,62477,SUV,New Car,0
1100001754,21,Salary,North,Single,19125,Eco Car,New Car,0
1100001755,28,Farmer,Central,Single,15919,Eco Car,Used Car,0
1100001756,27,Salary,South,Single,11786,SUV,Used Car,1
1100001757,30,Farmer,North,Married,46725,Eco Car,New Car,0
1100001758,29,Self Employee,South,Single,12016,Eco Car,Used Car,0
1100001759,29,Salary,Central,Married,14204,Pickup,Used Car,0
1100001760,29,Salary,North,Single,10119,Eco Car,Used Car,0
1100001761,32,Self Employee,North,Single,73887,Eco Car,Used Car,0
1100001762,29,Farmer,North-east,Single,12758,Pickup,Used Car,0
1100001763,29,Farmer,North,Married,12035,Pickup,Used Car,0
1100001764,31,Farmer,North,Married,51553,Luxury,Used Car,0
1100001765,29,Farmer,South,Married,12515,Pickup,New Car,0
1100001766,18,Farmer,South,Married,15647,Eco Car,New Car,0
1100001767,26,Salary,Central,Single,18325,Eco Car,New Car,0
1100001768,37,Farmer,North,Single,40465,Eco Car,Used Car,0
1100001769,38,Salary,North-east,Married,49275,Pickup,Used Car,0
1100001770,25,Farmer,South,Married,10166,SUV,New Car,1
1100001771,14,Self Employee,North,Single,14044,Pickup,Used Car,0
1100001772,32,Self Employee,Central,Single,52874,Pickup,Used Car,0
1100001773,38,Salary,North,Married,42888,SUV,Used Car,1
1100001774,25,Salary,Central,Single,10489,Pickup,New Car,0
1100001775,26,Salary,North-east,Single,18421,SUV,New Car,1
1100001776,23,Farmer,South,Single,14020,Eco Car,Used Car,0
1100001777,38,Farmer,North-east,Single,72644,Pickup,New Car,0
1100001778,19,Farmer,South,Single,14600,Eco Car,Used Car,0
1100001779,42,Farmer,North-east,Single,128208,Eco Car,Used Car,0
1100001780,31,Farmer,North,Married,38961,Eco Car,New Car,0
1100001781,34,Salary,North-east,Married,65758,Eco Car,New Car,0
1100001782,34,Farmer,South,Married,43090,Eco Car,Used Car,0
1100001783,24,Salary,North,Married,15325,SUV,New Car,1
1100001784,39,Farmer,North-east,Single,46747,Eco Car,New Car,0
1100001785,33,Self Employee,Central,Married,49528,Eco Car,New Car,0
1100001786,34,Salary,North,Married,50035,Eco Car,Used Car,0
1100001787,27,Salary,North-east,Single,16779,SUV,New Car,1
1100001788,25,Farmer,North-east,Single,14668,SUV,New Car,1
1100001789,24,Salary,Central,Married,11658,Eco Car,Used Car,0
1100001790,27,Salary,Central,Single,16568,Eco Car,Used Car,0
1100001791,23,Self Employee,North-east,Single,16867,Pickup,New Car,0
1100001792,28,Self Employee,North,Married,12428,Pickup,Used Car,0
1100001793,53,Farmer,North-east,Married,137139,SUV,Used Car,0
1100001794,26,Self Employee,Central,Married,15081,Eco Car,New Car,0
1100001795,32,Salary,North,Married,58256,Eco Car,New Car,0
1100001796,35,Farmer,South,Single,67098,SUV,New Car,0
1100001797,27,Farmer,Central,Married,11874,Eco Car,Used Car,0
1100001798,28,Farmer,Central,Married,18068,Eco Car,Used Car,0
1100001799,23,Self Employee,North,Single,12254,Pickup,New Car,0
1100001800,33,Self Employee,North-east,Single,58394,Pickup,New Car,0
1100001801,33,Salary,Central,Single,72647,Eco Car,Used Car,0
1100001802,47,Salary,Central,Single,72782,Pickup,New Car,0
1100001803,36,Farmer,North-east,Single,42040,Pickup,Used Car,0
1100001804,35,Farmer,North,Married,48171,SUV,Used Car,1
1100001805,26,Farmer,Central,Single,14562,SUV,Used Car,0
1100001806,28,Farmer,North-east,Married,17354,Eco Car,Used Car,0
1100001807,32,Farmer,Central,Single,38551,Eco Car,Used Car,0
1100001808,32,Farmer,South,Single,68657,SUV,New Car,0
1100001809,18,Self Employee,Central,Single,15594,Eco Car,Used Car,0
1100001810,35,Self Employee,North,Married,40430,Eco Car,New Car,0
1100001811,34,Salary,South,Single,63325,Eco Car,New Car,0
1100001812,18,Salary,Central,Single,15101,Eco Car,Used Car,0
1100001813,24,Farmer,South,Married,10750,Pickup,New Car,0
1100001814,37,Salary,South,Single,25554,SUV,Used Car,1
1100001815,41,Farmer,Central,Married,98920,Eco Car,New Car,0
1100001816,31,Salary,North-east,Single,43506,Pickup,Used Car,0
1100001817,57,Farmer,North,Married,111448,Pickup,New Car,0
1100001818,41,Salary,Central,Married,85744,Eco Car,New Car,0
1100001819,20,Self Employee,North-east,Married,15195,Eco Car,Used Car,0
1100001820,26,Farmer,South,Single,11948,Eco Car,New Car,0
1100001821,36,Farmer,Central,Single,49844,Pickup,Used Car,0
1100001822,28,Salary,North,Single,14131,Eco Car,New Car,0
1100001823,31,Salary,Central,Single,30977,Eco Car,Used Car,0
1100001824,29,Salary,North-east,Single,17431,Eco Car,Used Car,0
1100001825,21,Farmer,North,Single,18403,SUV,New Car,1
1100001826,31,Self Employee,North,Single,71427,SUV,New Car,1
1100001827,25,Farmer,Central,Married,13322,Eco Car,Used Car,0
1100001828,17,Salary,North-east,Married,15740,Luxury,New Car,1
1100001829,25,Farmer,North,Married,14699,Eco Car,Used Car,0
1100001830,34,Salary,South,Single,60597,SUV,Used Car,0
1100001831,31,Farmer,Central,Married,72877,SUV,Used Car,0
1100001832,31,Salary,North-east,Married,28383,Luxury,New Car,1
1100001833,27,Farmer,North,Single,12873,Eco Car,Used Car,0
1100001834,31,Farmer,North-east,Single,25459,SUV,New Car,0
1100001835,26,Farmer,Central,Single,11709,Eco Car,New Car,0
1100001836,25,Salary,North-east,Married,10933,SUV,Used Car,1
1100001837,17,Salary,Central,Single,15035,Pickup,New Car,0
1100001838,34,Farmer,Central,Single,49293,Pickup,Used Car,0
1100001839,27,Farmer,North-east,Single,14877,Luxury,New Car,1
1100001840,39,Salary,North,Single,69899,Pickup,New Car,0
1100001841,19,Salary,North-east,Married,14224,Eco Car,New Car,0
1100001842,44,Salary,South,Single,93185,Pickup,New Car,0
1100001843,35,Self Employee,North-east,Single,56877,SUV,New Car,1
1100001844,28,Farmer,North-east,Single,18917,Pickup,Used Car,0
1100001845,39,Salary,North,Married,56059,Pickup,New Car,0
1100001846,31,Salary,South,Married,71896,Pickup,Used Car,0
1100001847,36,Self Employee,North-east,Single,67021,Eco Car,New Car,0
1100001848,31,Salary,South,Single,58839,Pickup,Used Car,0
1100001849,30,Self Employee,Central,Married,46746,Pickup,Used Car,0
1100001850,22,Self Employee,North-east,Single,11674,Eco Car,New Car,0
1100001851,23,Farmer,South,Married,13510,Pickup,Used Car,0
1100001852,35,Self Employee,Central,Married,39979,SUV,Used Car,0
1100001853,28,Farmer,South,Married,18421,Eco Car,Used Car,0
1100001854,16,Farmer,North-east,Single,15292,Pickup,New Car,0
1100001855,29,Farmer,South,Married,10156,Eco Car,Used Car,0
1100001856,27,Salary,North-east,Single,17212,Eco Car,Used Car,0
1100001857,35,Salary,South,Single,74558,Eco Car,New Car,0
1100001858,41,Self Employee,Central,Single,51733,Pickup,Used Car,0
1100001859,32,Farmer,North-east,Married,45743,Eco Car,New Car,0
1100001860,22,Salary,North,Single,11284,Eco Car,New Car,0
1100001861,17,Salary,Central,Married,15429,Pickup,New Car,0
1100001862,31,Salary,Central,Married,37852,Luxury,Used Car,0
1100001863,31,Salary,North-east,Single,43889,SUV,New Car,0
1100001864,33,Salary,Central,Single,72735,Pickup,New Car,0
1100001865,45,Salary,North,Single,84829,Eco Car,Used Car,0
1100001866,19,Salary,South,Single,15884,Eco Car,Used Car,0
1100001867,32,Farmer,Central,Single,32569,Eco Car,Used Car,0
1100001868,22,Farmer,North-east,Married,16735,SUV,Used Car,0
1100001869,25,Farmer,Central,Single,18542,Eco Car,Used Car,0
1100001870,34,Salary,North-east,Single,52866,SUV,Used Car,0
1100001871,22,Farmer,North-east,Single,10401,SUV,New Car,1
1100001872,23,Self Employee,North-east,Married,12275,SUV,Used Car,1
1100001873,32,Salary,North,Single,29984,Pickup,Used Car,0
1100001874,30,Salary,North,Married,48014,Eco Car,New Car,0
1100001875,37,Salary,Central,Single,65409,Pickup,Used Car,0
1100001876,27,Farmer,North,Single,16026,Eco Car,Used Car,0
1100001877,26,Salary,North,Married,10871,SUV,New Car,1
1100001878,25,Salary,North-east,Married,16430,Pickup,New Car,0
1100001879,28,Self Employee,Central,Married,13951,Pickup,New Car,0
1100001880,34,Farmer,Central,Single,47023,Eco Car,New Car,0
1100001881,33,Self Employee,North-east,Married,67930,Eco Car,Used Car,0
1100001882,30,Salary,South,Single,53946,Eco Car,Used Car,0
1100001883,21,Salary,North-east,Married,14057,Luxury,New Car,0
1100001884,20,Salary,South,Single,15429,SUV,Used Car,1
1100001885,30,Farmer,North-east,Single,49244,Eco Car,New Car,0
1100001886,42,Self Employee,South,Single,67100,Pickup,Used Car,0
1100001887,31,Salary,North,Married,41313,Eco Car,Used Car,0
1100001888,36,Salary,North,Single,25813,Eco Car,Used Car,0
1100001889,33,Farmer,South,Married,58837,Pickup,New Car,0
1100001890,23,Salary,North-east,Married,18448,Eco Car,Used Car,0
1100001891,19,Salary,Central,Married,15260,Eco Car,Used Car,0
1100001892,32,Farmer,Central,Single,72625,SUV,New Car,0
1100001893,21,Farmer,North,Single,17289,Pickup,New Car,0
1100001894,26,Salary,North,Married,13624,Eco Car,New Car,0
1100001895,32,Salary,Central,Single,60545,Luxury,Used Car,0
1100001896,20,Farmer,North-east,Single,14744,Eco Car,Used Car,0
1100001897,18,Self Employee,South,Single,14979,Eco Car,Used Car,0
1100001898,26,Farmer,South,Single,10347,SUV,Used Car,1
1100001899,38,Salary,South,Married,28365,Eco Car,Used Car,0
1100001900,26,Farmer,South,Single,11429,SUV,Used Car,1
1100001901,37,Salary,North-east,Married,73767,Luxury,New Car,0
1100001902,33,Salary,North-east,Married,38375,Eco Car,New Car,0
1100001903,18,Farmer,South,Married,15393,Eco Car,New Car,0
1100001904,41,Salary,Central,Married,118473,Pickup,Used Car,0
1100001905,18,Farmer,Central,Single,14954,Eco Car,Used Car,0
1100001906,24,Salary,South,Single,17928,Pickup,New Car,0
1100001907,21,Farmer,Central,Married,15922,SUV,New Car,0
1100001908,28,Farmer,Central,Single,16276,Pickup,Used Car,0
1100001909,29,Farmer,Central,Single,19480,Pickup,Used Car,0
1100001910,18,Self Employee,North,Married,15470,Pickup,New Car,0
1100001911,33,Farmer,North,Married,27859,Pickup,New Car,0
1100001912,32,Salary,North-east,Single,51315,Pickup,New Car,0
1100001913,21,Farmer,Central,Single,19391,Eco Car,New Car,0
1100001914,30,Self Employee,North-east,Single,51834,SUV,Used Car,0
1100001915,46,Farmer,Central,Single,57586,Pickup,Used Car,0
1100001916,25,Self Employee,North-east,Single,19259,Pickup,Used Car,0
1100001917,30,Self Employee,Central,Single,46576,Eco Car,Used Car,0
1100001918,23,Farmer,South,Single,16925,Pickup,Used Car,0
1100001919,44,Self Employee,North-east,Single,96085,Eco Car,Used Car,0
1100001920,26,Salary,South,Married,16275,Pickup,Used Car,0
1100001921,20,Salary,South,Single,14073,Eco Car,New Car,0
1100001922,30,Self Employee,North-east,Single,49628,Eco Car,New Car,0
1100001923,22,Farmer,Central,Single,11044,Pickup,New Car,0
1100001924,31,Farmer,North-east,Married,35791,Eco Car,New Car,0
1100001925,23,Farmer,North,Married,12992,Eco Car,Used Car,0
1100001926,39,Farmer,North,Married,66160,Eco Car,Used Car,0
1100001927,32,Self Employee,Central,Married,70539,Pickup,Used Car,0
1100001928,25,Salary,Central,Married,17713,Pickup,New Car,0
1100001929,19,Salary,North,Single,14562,SUV,Used Car,1
1100001930,26,Self Employee,North-east,Married,13590,SUV,New Car,0
1100001931,39,Self Employee,North,Married,55320,Luxury,Used Car,0
1100001932,17,Salary,North-east,Single,15953,Luxury,Used Car,1
1100001933,27,Salary,North,Married,10254,Pickup,Used Car,0
1100001934,35,Farmer,North,Married,60864,Eco Car,Used Car,0
1100001935,28,Salary,Central,Married,18678,Eco Car,Used Car,0
1100001936,23,Farmer,North-east,Married,17131,Eco Car,Used Car,0
1100001937,30,Farmer,Central,Single,52579,Pickup,New Car,0
1100001938,26,Salary,North,Single,17105,Eco Car,Used Car,0
1100001939,24,Salary,North,Single,14321,Eco Car,Used Car,0
1100001940,35,Farmer,Central,Single,42159,Eco Car,Used Car,0
1100001941,22,Self Employee,Central,Single,11364,Pickup,New Car,0
1100001942,34,Self Employee,North,Single,36813,Pickup,Used Car,0
1100001943,23,Self Employee,Central,Single,19085,Pickup,Used Car,0
1100001944,25,Farmer,Central,Married,14191,Eco Car,New Car,0
1100001945,34,Salary,Central,Married,25824,Eco Car,New Car,0
1100001946,29,Salary,South,Single,12180,Luxury,Used Car,0
1100001947,39,Farmer,North-east,Married,25877,Eco Car,Used Car,0
1100001948,30,Salary,North-east,Single,45852,Eco Car,Used Car,0
1100001949,36,Farmer,Central,Single,66953,Pickup,Used Car,0
1100001950,26,Salary,South,Married,14274,Eco Car,Used Car,0
1100001951,37,Self Employee,Central,Single,40225,SUV,Used Car,0
1100001952,23,Farmer,South,Single,14731,Eco Car,New Car,0
1100001953,27,Farmer,North-east,Married,14824,Eco Car,Used Car,0
1100001954,37,Self Employee,Central,Married,43092,SUV,New Car,0
1100001955,29,Farmer,North-east,Single,17028,Pickup,Used Car,0
1100001956,19,Farmer,North,Married,14471,Eco Car,New Car,0
1100001957,20,Salary,South,Single,15092,Pickup,New Car,0
1100001958,28,Salary,Central,Married,14924,Eco Car,Used Car,0
1100001959,43,Salary,North,Married,77224,Pickup,New Car,0
1100001960,31,Salary,North,Single,42385,Pickup,Used Car,0
1100001961,32,Self Employee,Central,Married,47210,SUV,Used Car,0
1100001962,31,Self Employee,North-east,Single,33210,Eco Car,Used Car,0
1100001963,39,Farmer,Central,Single,72774,SUV,Used Car,0
1100001964,24,Farmer,North-east,Married,19982,SUV,New Car,0
1100001965,40,Salary,North-east,Married,105782,SUV,New Car,0
1100001966,33,Farmer,Central,Single,60615,SUV,New Car,0
1100001967,30,Farmer,North-east,Married,45281,Pickup,Used Car,0
1100001968,34,Salary,Central,Married,34771,Eco Car,Used Car,0
1100001969,48,Farmer,North,Single,140670,Luxury,Used Car,0
1100001970,47,Farmer,North-east,Single,55498,Eco Car,New Car,0
1100001971,22,Farmer,North-east,Single,17333,SUV,Used Car,1
1100001972,33,Farmer,Central,Single,25932,Pickup,Used Car,0
1100001973,32,Farmer,Central,Married,69524,Luxury,Used Car,0
1100001974,22,Self Employee,Central,Single,17797,Pickup,Used Car,0
1100001975,20,Self Employee,Central,Single,14363,Pickup,New Car,0
1100001976,23,Farmer,North,Single,10562,Eco Car,New Car,0
1100001977,24,Farmer,Central,Single,19062,SUV,Used Car,0
1100001978,27,Salary,Central,Single,16638,Luxury,New Car,0
1100001979,31,Farmer,Central,Single,65101,Pickup,Used Car,0
1100001980,34,Salary,South,Single,74876,Luxury,Used Car,0
